,quadrant,left_pupil,right_pupil,gaze_center,nose_end_points,gaze_direction_points,rotation_vector,translation_Vector
401,1st,"(635, 283)","(766, 284)","(700, 283)","(682, 334)","(558, 264)","[[ 2.80760302]
 [ 0.05615806]
 [-1.03028699]]","[[1015.91450981]
 [  79.5991935 ]
 [1706.16493841]]"
402,4th,"(663, 266)","(758, 282)","(710, 274)","(672, 329)","(335, 369)","[[ 2.70609316]
 [ 0.0765413 ]
 [-1.75459783]]","[[ 962.23571328]
 [  75.53940138]
 [1726.0544879 ]]"
403,1st,"(634, 286)","(760, 279)","(697, 282)","(664, 326)","(435, 195)","[[ 2.58072943]
 [ 0.06979677]
 [-1.24658485]]","[[ 980.94262668]
 [  56.73568491]
 [1706.6912477 ]]"
404,1st,"(628, 280)","(750, 277)","(689, 278)","(665, 323)","(462, 215)","[[ 2.68106084]
 [ 0.11186036]
 [-1.19269994]]","[[ 985.61017457]
 [  47.92946918]
 [1735.32823004]]"
405,1st,"(644, 277)","(753, 277)","(698, 277)","(671, 328)","(463, 264)","[[-2.97371045]
 [-0.11073802]
 [ 1.35478103]]","[[1018.64436889]
 [  57.55803567]
 [1774.93471552]]"
406,1st,"(624, 279)","(763, 276)","(693, 277)","(677, 325)","(473, 227)","[[ 2.71304995]
 [ 0.11947264]
 [-1.2057218 ]]","[[ 996.72195604]
 [  46.22286908]
 [1700.64634739]]"
407,1st,"(634, 277)","(758, 272)","(696, 274)","(676, 322)","(544, 245)","[[ 2.7767284 ]
 [ 0.00345132]
 [-1.05726738]]","[[1049.91148921]
 [  46.49119582]
 [1785.58324303]]"
408,4th,"(635, 298)","(751, 296)","(693, 297)","(675, 361)","(565, 550)","[[ 3.21487609]
 [-0.22424039]
 [-1.26344596]]","[[1160.09045996]
 [ 151.08916319]
 [1975.58238057]]"
409,1st,"(633, 276)","(763, 272)","(698, 274)","(679, 320)","(570, 216)","[[ 2.77734214]
 [ 0.04878512]
 [-1.0009181 ]]","[[1030.77942461]
 [  38.15210898]
 [1729.49294815]]"
410,3rd,"(644, 274)","(757, 266)","(700, 270)","(684, 320)","(-12438, 805)","[[-1.9436422 ]
 [-0.3275525 ]
 [ 2.04398615]]","[[-7.61204859]
 [-2.44493452]
 [-8.87269606]]"
411,1st,"(629, 278)","(750, 273)","(689, 275)","(669, 322)","(496, 227)","[[ 2.73819471]
 [ 0.04754371]
 [-1.10935052]]","[[ 988.03740639]
 [  44.90421598]
 [1725.82660301]]"
412,1st,"(636, 255)","(752, 251)","(694, 253)","(673, 305)","(459, 249)","[[ 2.77063267]
 [ 0.06624529]
 [-1.25747591]]","[[1007.68120545]
 [  -3.74889968]
 [1760.72073442]]"
413,1st,"(621, 252)","(757, 250)","(689, 251)","(673, 300)","(429, 251)","[[-2.89527321]
 [-0.08700449]
 [ 1.42692142]]","[[1004.12333066]
 [ -11.28947298]
 [1758.03782975]]"
414,4th,"(671, 232)","(767, 250)","(719, 241)","(682, 296)","(353, 332)","[[-2.49972867]
 [-0.13817066]
 [ 1.66491889]]","[[1012.28341001]
 [ -18.12041564]
 [1750.07096656]]"
415,1st,"(628, 243)","(770, 244)","(699, 243)","(681, 289)","(520, 216)","[[ 2.80553775]
 [ 0.07523861]
 [-1.14534503]]","[[1040.17763859]
 [ -39.05018598]
 [1746.20860407]]"
416,1st,"(647, 248)","(769, 243)","(708, 245)","(687, 287)","(578, 149)","[[ 2.74496751]
 [ 0.11346952]
 [-1.01603383]]","[[1082.54855936]
 [ -50.29703922]
 [1792.57236195]]"
417,1st,"(639, 250)","(766, 242)","(702, 246)","(688, 288)","(620, 150)","[[ 2.76927077]
 [ 0.00981169]
 [-0.92641569]]","[[1079.66394772]
 [ -46.14132016]
 [1763.82624671]]"
418,1st,"(629, 245)","(767, 244)","(698, 244)","(689, 294)","(604, 214)","[[ 2.87454189]
 [ 0.10002301]
 [-0.99163776]]","[[1061.67684238]
 [ -35.87870318]
 [1746.04011478]]"
419,1st,"(645, 247)","(772, 244)","(708, 245)","(690, 296)","(632, 210)","[[ 2.88536596]
 [ 0.08517223]
 [-0.94326105]]","[[1064.36787654]
 [ -35.92586748]
 [1736.95100618]]"
420,1st,"(638, 254)","(764, 243)","(701, 248)","(688, 290)","(598, 174)","[[-3.16529186]
 [ 0.04181351]
 [ 1.10436645]]","[[1100.85340579]
 [ -44.25512148]
 [1819.69082742]]"
421,1st,"(631, 242)","(772, 240)","(701, 241)","(688, 285)","(656, 177)","[[-3.13524041]
 [-0.06421975]
 [ 0.96189675]]","[[1069.92151603]
 [ -59.39128795]
 [1755.56559701]]"
422,1st,"(658, 275)","(756, 261)","(707, 268)","(687, 334)","(582, 328)","[[-0.2361499 ]
 [-3.09828082]
 [ 0.07949476]]","[[-1360.94209995]
 [  -34.095372  ]
 [-2239.64495669]]"
423,1st,"(605, 241)","(740, 243)","(672, 242)","(662, 284)","(608, 174)","[[-3.13827428]
 [-0.09701837]
 [ 0.96249771]]","[[1010.25437195]
 [ -59.67107854]
 [1783.34422184]]"
424,4th,"(605, 262)","(709, 259)","(657, 260)","(649, 327)","(590, 395)","[[-0.01648919]
 [-2.89904155]
 [ 0.56653277]]","[[-1161.48529776]
 [  -30.22319833]
 [-2115.33592364]]"
425,4th,"(566, 224)","(698, 198)","(632, 211)","(626, 301)","(551, 337)","[[-0.22126823]
 [-2.98741202]
 [ 0.2828852 ]]","[[ -946.44365657]
 [   60.98207475]
 [-1881.21175159]]"
426,1st,"(567, 198)","(686, 185)","(626, 191)","(598, 239)","(428, 130)","[[ 2.84555307]
 [-0.01332266]
 [-1.04298594]]","[[ 831.1022432 ]
 [-191.47610199]
 [1763.23324245]]"
427,1st,"(552, 204)","(688, 200)","(620, 202)","(613, 259)","(461, 202)","[[-3.00270765]
 [-0.01356428]
 [ 0.98276298]]","[[ 781.20089104]
 [-121.10311741]
 [1602.87597256]]"
428,3rd,"(569, 247)","(703, 243)","(636, 245)","(638, 329)","(784, 434)","[[-3.01201633]
 [ 0.10891081]
 [ 0.56340086]]","[[ 806.35089025]
 [  29.27665968]
 [1523.83364189]]"
429,3rd,"(563, 245)","(688, 226)","(625, 235)","(639, 335)","(813, 362)","[[-0.04554379]
 [-2.14445657]
 [ 0.22076293]]","[[ -857.29163298]
 [  -27.01202203]
 [-1571.61194789]]"
430,3rd,"(537, 212)","(675, 207)","(606, 209)","(611, 303)","(907, 485)","[[-2.95090849]
 [ 0.11464737]
 [ 0.37897467]]","[[ 703.70780481]
 [ -38.59783575]
 [1436.68057384]]"
431,3rd,"(539, 199)","(665, 195)","(602, 197)","(604, 292)","(1126, 449)","[[-2.96772795]
 [ 0.06495762]
 [ 0.14068615]]","[[ 709.70068874]
 [ -66.81857418]
 [1456.94534017]]"
432,4th,"(509, 179)","(636, 170)","(572, 174)","(576, 268)","(476, 319)","[[-0.07489331]
 [-3.10095148]
 [ 0.25017798]]","[[ -658.9305023 ]
 [  131.2447988 ]
 [-1654.61751764]]"
433,4th,"(490, 233)","(620, 220)","(555, 226)","(548, 316)","(324, 487)","[[-2.86831719]
 [ 0.1580809 ]
 [ 0.83327034]]","[[ 535.25864121]
 [  -3.18499212]
 [1442.77421209]]"
434,4th,"(446, 227)","(581, 212)","(513, 219)","(505, 315)","(190, 662)","[[-2.71548016]
 [ 0.20507376]
 [ 0.83258757]]","[[ 414.98774861]
 [  -1.60165275]
 [1354.15717172]]"
435,4th,"(460, 212)","(591, 200)","(525, 206)","(513, 304)","(437, 345)","[[-0.06298517]
 [-3.12822208]
 [ 0.29326208]]","[[ -507.87684319]
 [   49.71884038]
 [-1561.82693613]]"
436,4th,"(492, 200)","(625, 189)","(558, 194)","(558, 298)","(426, 329)","[[-0.06299594]
 [-3.26175945]
 [ 0.22685244]]","[[ -587.14587388]
 [   70.33442387]
 [-1548.96747838]]"
437,4th,"(525, 222)","(652, 217)","(588, 219)","(584, 312)","(513, 372)","[[ 0.0296669 ]
 [-2.97427403]
 [ 0.40583622]]","[[ -700.06138488]
 [   18.92576274]
 [-1643.40591425]]"
438,4th,"(540, 229)","(651, 220)","(595, 224)","(604, 327)","(539, 389)","[[ 0.0173195 ]
 [-2.90284869]
 [ 0.46243073]]","[[ -746.9770645 ]
 [  -10.40210745]
 [-1664.70323664]]"
439,4th,"(543, 242)","(681, 237)","(612, 239)","(612, 336)","(597, 547)","[[-2.89124547]
 [ 0.14005041]
 [ 0.68514683]]","[[ 701.9911947 ]
 [  35.87192737]
 [1463.01173266]]"
440,4th,"(544, 244)","(675, 240)","(609, 242)","(609, 340)","(556, 401)","[[-0.07826067]
 [ 3.34746944]
 [-0.55236299]]","[[ -770.60807304]
 [  -45.19129935]
 [-1669.2094463 ]]"
441,4th,"(545, 249)","(679, 243)","(612, 246)","(613, 341)","(594, 540)","[[-2.88876922]
 [ 0.13379196]
 [ 0.69133971]]","[[ 728.03519362]
 [  48.14643948]
 [1514.07677642]]"
442,4th,"(547, 238)","(663, 230)","(605, 234)","(608, 334)","(477, 370)","[[-0.02717815]
 [-3.1657693 ]
 [ 0.35362225]]","[[ -738.71576408]
 [  -24.77255873]
 [-1669.41023308]]"
443,4th,"(541, 234)","(661, 225)","(601, 229)","(599, 329)","(470, 357)","[[-0.02615789]
 [-3.17975218]
 [ 0.29123321]]","[[ -720.77243056]
 [   -9.54605943]
 [-1665.50189545]]"
444,4th,"(479, 208)","(640, 194)","(559, 201)","(540, 310)","(198, 681)","[[-2.66045687]
 [ 0.14340049]
 [ 0.89340289]]","[[ 468.44937399]
 [ -13.53603874]
 [1301.90160795]]"
445,1st,"(447, 199)","(572, 181)","(509, 190)","(470, 289)","(288, 270)","[[-0.24777654]
 [-3.60198205]
 [-0.19449694]]","[[ -370.7986613 ]
 [   85.54925745]
 [-1447.71645036]]"
