,quadrant,left_pupil,right_pupil,gaze_center,nose_end_points,gaze_direction_points,rotation_vector,translation_Vector
298,4th,"(480, 270)","(608, 263)","(544, 266)","(522, 357)","(110, 433)","[[-2.85612848]
 [ 0.07990597]
 [ 1.20021581]]","[[ 467.77406584]
 [  87.26945877]
 [1457.98944702]]"
299,4th,"(487, 272)","(613, 265)","(550, 268)","(522, 357)","(109, 416)","[[-2.87187846]
 [ 0.07163984]
 [ 1.20901887]]","[[ 467.30073975]
 [  86.29742269]
 [1458.42842597]]"
300,4th,"(486, 272)","(614, 265)","(550, 268)","(522, 357)","(111, 411)","[[-2.87153742]
 [ 0.06525905]
 [ 1.21732606]]","[[ 469.8464916 ]
 [  85.62535162]
 [1466.11775616]]"
301,4th,"(490, 270)","(617, 263)","(553, 266)","(522, 356)","(97, 429)","[[-2.84222521]
 [ 0.07736261]
 [ 1.23381627]]","[[ 464.94371155]
 [  84.19401374]
 [1447.63253482]]"
302,4th,"(490, 270)","(617, 263)","(553, 266)","(522, 356)","(103, 422)","[[-2.85429078]
 [ 0.07486735]
 [ 1.22382053]]","[[ 467.09313312]
 [  82.96954448]
 [1452.89926355]]"
303,4th,"(492, 268)","(621, 261)","(556, 264)","(530, 355)","(118, 419)","[[-2.83979884]
 [ 0.05993744]
 [ 1.24156866]]","[[ 488.07002539]
 [  80.98883464]
 [1465.12012763]]"
304,4th,"(488, 269)","(615, 262)","(551, 265)","(528, 356)","(119, 430)","[[-2.85116785]
 [ 0.07477989]
 [ 1.20930956]]","[[ 482.3910977 ]
 [  85.03797067]
 [1456.18385754]]"
305,4th,"(486, 267)","(615, 260)","(550, 263)","(527, 354)","(107, 427)","[[-2.83735059]
 [ 0.07589415]
 [ 1.23577406]]","[[ 477.45008338]
 [  80.51747616]
 [1452.63243649]]"
306,4th,"(484, 269)","(613, 261)","(548, 265)","(525, 356)","(108, 427)","[[-2.84524836]
 [ 0.07696271]
 [ 1.23001725]]","[[ 475.12919926]
 [  84.98926738]
 [1454.63629798]]"
307,4th,"(484, 269)","(612, 261)","(548, 265)","(525, 355)","(101, 427)","[[-2.84351262]
 [ 0.07819501]
 [ 1.235425  ]]","[[ 471.77415685]
 [  83.36057252]
 [1444.61962128]]"
308,4th,"(485, 270)","(613, 262)","(549, 266)","(525, 357)","(110, 430)","[[-2.85084637]
 [ 0.07777779]
 [ 1.21872867]]","[[ 474.77419178]
 [  86.74510375]
 [1451.59325063]]"
309,4th,"(484, 270)","(611, 263)","(547, 266)","(525, 357)","(126, 439)","[[-2.86536517]
 [ 0.07991104]
 [ 1.16862524]]","[[ 477.1537507 ]
 [  87.8294275 ]
 [1454.49443052]]"
310,4th,"(483, 272)","(611, 264)","(547, 268)","(525, 358)","(117, 432)","[[-2.86326189]
 [ 0.0817549 ]
 [ 1.19623228]]","[[ 474.74728589]
 [  90.14449908]
 [1454.99127093]]"
311,4th,"(485, 272)","(613, 265)","(549, 268)","(528, 358)","(132, 426)","[[-2.87250541]
 [ 0.07052131]
 [ 1.1847861 ]]","[[ 485.45415291]
 [  89.9124411 ]
 [1465.05287193]]"
312,4th,"(488, 271)","(619, 265)","(553, 268)","(533, 357)","(161, 449)","[[-2.87549041]
 [ 0.06624427]
 [ 1.11686261]]","[[ 498.88238925]
 [  90.80158958]
 [1458.81782103]]"
313,4th,"(490, 272)","(620, 266)","(555, 269)","(536, 359)","(171, 450)","[[-2.88172325]
 [ 0.05955237]
 [ 1.10758522]]","[[ 505.11756727]
 [  95.07773849]
 [1461.018897  ]]"
314,4th,"(494, 272)","(626, 266)","(560, 269)","(542, 358)","(209, 457)","[[-2.89971515]
 [ 0.05696224]
 [ 1.04443566]]","[[ 521.09806732]
 [  92.75008448]
 [1462.97285848]]"
315,3rd,"(546, 268)","(683, 274)","(614, 271)","(611, 360)","(967, 544)","[[-3.05164336]
 [-0.00326351]
 [ 0.34347217]]","[[ 698.43845093]
 [  98.59763823]
 [1427.39279392]]"
316,3rd,"(582, 264)","(716, 274)","(649, 269)","(660, 360)","(1502, 525)","[[-3.09234047]
 [-0.05247947]
 [ 0.04895124]]","[[ 806.99198431]
 [  90.9037096 ]
 [1405.29520373]]"
317,3rd,"(596, 265)","(727, 277)","(661, 271)","(684, 361)","(1710, 495)","[[-3.11508408]
 [-0.0756296 ]
 [-0.04567728]]","[[ 858.11020337]
 [  90.16379529]
 [1395.59759802]]"
318,3rd,"(607, 262)","(736, 276)","(671, 269)","(691, 361)","(1770, 474)","[[-3.12510681]
 [-0.09881111]
 [-0.08393767]]","[[ 876.27319795]
 [  87.81156191]
 [1396.94988471]]"
319,3rd,"(614, 261)","(743, 277)","(678, 269)","(697, 361)","(1778, 473)","[[-3.12462746]
 [-0.10132254]
 [-0.08299141]]","[[ 890.81136454]
 [  87.41115037]
 [1400.60143232]]"
320,3rd,"(617, 260)","(746, 276)","(681, 268)","(700, 361)","(1817, 483)","[[-3.11816163]
 [-0.10509017]
 [-0.08848521]]","[[ 892.88749534]
 [  85.46831709]
 [1392.23207829]]"
321,3rd,"(616, 265)","(744, 281)","(680, 273)","(703, 362)","(1780, 478)","[[-3.12546092]
 [-0.1200008 ]
 [-0.06087045]]","[[ 901.97359593]
 [  91.59882078]
 [1399.51814213]]"
322,3rd,"(615, 266)","(742, 283)","(678, 274)","(700, 363)","(1736, 470)","[[-3.13037684]
 [-0.13023873]
 [-0.05596957]]","[[ 905.24480849]
 [  94.97631782]
 [1412.0365814 ]]"
323,3rd,"(622, 265)","(749, 283)","(685, 274)","(707, 364)","(1739, 482)","[[-3.12115996]
 [-0.14342859]
 [-0.05489661]]","[[ 924.08426827]
 [  95.9459305 ]
 [1418.9346594 ]]"
324,3rd,"(623, 272)","(751, 289)","(687, 280)","(708, 373)","(1789, 539)","[[-3.10837873]
 [-0.12880205]
 [-0.06185756]]","[[ 916.86688445]
 [ 115.24353897]
 [1403.06773598]]"
325,3rd,"(634, 295)","(764, 310)","(699, 302)","(713, 399)","(1796, 712)","[[-3.05523392]
 [-0.12104692]
 [-0.04509515]]","[[ 921.44515456]
 [ 170.41425771]
 [1395.01292801]]"
326,3rd,"(642, 309)","(773, 323)","(707, 316)","(719, 419)","(1826, 831)","[[-3.0227964 ]
 [-0.10422855]
 [-0.04127447]]","[[ 932.48904273]
 [ 210.00641407]
 [1387.3166031 ]]"
327,3rd,"(646, 324)","(777, 338)","(711, 331)","(723, 437)","(1836, 943)","[[-2.99053994]
 [-0.09179898]
 [-0.03929466]]","[[ 937.41289375]
 [ 247.64482791]
 [1381.69926702]]"
328,3rd,"(651, 328)","(781, 341)","(716, 334)","(726, 442)","(1887, 985)","[[-2.98898416]
 [-0.1020775 ]
 [-0.03415054]]","[[ 933.54134055]
 [ 255.42033169]
 [1365.75539209]]"
329,3rd,"(652, 328)","(783, 342)","(717, 335)","(728, 443)","(1911, 983)","[[-2.991558  ]
 [-0.10333745]
 [-0.04524125]]","[[ 937.68247412]
 [ 255.70588522]
 [1364.81618272]]"
330,3rd,"(652, 327)","(783, 342)","(717, 334)","(728, 443)","(1928, 983)","[[-2.99274191]
 [-0.10989659]
 [-0.05350338]]","[[ 937.63571249]
 [ 254.79038285]
 [1362.95300936]]"
331,3rd,"(652, 326)","(784, 341)","(718, 333)","(728, 441)","(1906, 983)","[[-2.98656818]
 [-0.11750252]
 [-0.04363619]]","[[ 940.09379839]
 [ 252.95083703]
 [1365.68553907]]"
332,3rd,"(644, 325)","(778, 338)","(711, 331)","(722, 440)","(1845, 967)","[[-2.98947461]
 [-0.09390053]
 [-0.02167786]]","[[ 929.32770263]
 [ 250.60730124]
 [1371.48498298]]"
333,3rd,"(588, 319)","(729, 328)","(658, 323)","(660, 431)","(1320, 932)","[[-2.97439423]
 [-0.02880863]
 [ 0.22819122]]","[[ 788.2157046 ]
 [ 234.91309963]
 [1369.49712992]]"
334,4th,"(534, 314)","(675, 318)","(604, 316)","(587, 425)","(403, 743)","[[-2.86177185]
 [ 0.06421325]
 [ 0.8283949 ]]","[[ 609.59258777]
 [ 223.56898287]
 [1399.36066552]]"
335,4th,"(495, 316)","(626, 317)","(560, 316)","(533, 425)","(122, 658)","[[-2.776923  ]
 [ 0.11838125]
 [ 1.12580535]]","[[ 477.36898407]
 [ 220.3203865 ]
 [1397.74835938]]"
336,4th,"(471, 320)","(598, 316)","(534, 318)","(510, 427)","(45, 639)","[[-2.72237579]
 [ 0.1730292 ]
 [ 1.25467519]]","[[ 422.94615364]
 [ 222.19958422]
 [1398.60723861]]"
337,4th,"(458, 323)","(583, 318)","(520, 320)","(498, 430)","(26, 648)","[[-2.74075078]
 [ 0.2036109 ]
 [ 1.24141752]]","[[ 397.19010597]
 [ 229.94923947]
 [1396.62017585]]"
338,4th,"(457, 322)","(582, 318)","(519, 320)","(498, 431)","(26, 668)","[[-2.72178283]
 [ 0.22377989]
 [ 1.2382668 ]]","[[ 395.80979278]
 [ 230.81273551]
 [1391.41075571]]"
339,4th,"(453, 321)","(581, 315)","(517, 318)","(498, 428)","(27, 664)","[[-2.73672502]
 [ 0.20912683]
 [ 1.21534962]]","[[ 394.70582513]
 [ 224.59120426]
 [1387.7819204 ]]"
340,4th,"(452, 321)","(581, 316)","(516, 318)","(498, 429)","(38, 692)","[[-2.7408283 ]
 [ 0.22108289]
 [ 1.1679849 ]]","[[ 394.78638551]
 [ 226.61350924]
 [1383.43975731]]"
341,4th,"(458, 320)","(589, 313)","(523, 316)","(506, 427)","(18, 665)","[[-2.74668271]
 [ 0.21294675]
 [ 1.22401292]]","[[ 399.84773886]
 [ 220.81773295]
 [1360.73770178]]"
342,3rd,"(465, 316)","(599, 311)","(532, 313)","(517, 426)","(-14, 642)","[[-2.75056747]
 [ 0.21626036]
 [ 1.29488527]]","[[ 402.42187149]
 [ 214.78172725]
 [1316.64161749]]"
343,3rd,"(454, 319)","(590, 313)","(522, 316)","(509, 429)","(-19, 653)","[[-2.77541935]
 [ 0.22119465]
 [ 1.25072168]]","[[ 385.78125961]
 [ 220.68548893]
 [1323.10741573]]"
344,4th,"(444, 327)","(579, 319)","(511, 323)","(499, 432)","(4, 691)","[[-2.8199527 ]
 [ 0.22428475]
 [ 1.12935857]]","[[ 375.17434355]
 [ 229.42530839]
 [1334.7750134 ]]"
345,4th,"(461, 322)","(596, 316)","(528, 319)","(515, 428)","(41, 663)","[[-2.80346697]
 [ 0.19807157]
 [ 1.16153263]]","[[ 413.78836789]
 [ 223.67772261]
 [1354.89111527]]"
346,4th,"(460, 324)","(594, 318)","(527, 321)","(515, 428)","(99, 712)","[[-2.83998123]
 [ 0.20363753]
 [ 1.02583947]]","[[ 422.9465982 ]
 [ 227.86857063]
 [1359.98316919]]"
347,4th,"(460, 322)","(598, 317)","(529, 319)","(516, 427)","(103, 729)","[[ 3.07321895]
 [-0.22735274]
 [-1.11776604]]","[[ 426.10286097]
 [ 225.35552552]
 [1358.43326048]]"
348,4th,"(470, 322)","(608, 319)","(539, 320)","(519, 428)","(106, 724)","[[-2.83128184]
 [ 0.19014563]
 [ 1.01882382]]","[[ 430.66298612]
 [ 225.46463763]
 [1351.09594908]]"
349,4th,"(479, 322)","(620, 322)","(549, 322)","(527, 431)","(188, 783)","[[ 3.13697567]
 [-0.1515586 ]
 [-0.96556829]]","[[ 448.50713652]
 [ 228.197183  ]
 [1338.53691608]]"
350,4th,"(477, 322)","(619, 324)","(548, 323)","(526, 432)","(193, 753)","[[ 3.12309747]
 [-0.11407497]
 [-0.94393083]]","[[ 446.83842104]
 [ 232.49849101]
 [1350.62092929]]"
351,4th,"(477, 321)","(619, 322)","(548, 321)","(526, 431)","(208, 789)","[[-2.86695222]
 [ 0.1195141 ]
 [ 0.84842399]]","[[ 448.12318295]
 [ 229.51944333]
 [1345.76725659]]"
352,4th,"(482, 322)","(626, 324)","(554, 323)","(534, 432)","(260, 795)","[[-2.90483559]
 [ 0.09529216]
 [ 0.7949242 ]]","[[ 462.39076698]
 [ 229.72171794]
 [1332.02939946]]"
353,4th,"(472, 324)","(615, 326)","(543, 325)","(529, 437)","(251, 823)","[[ 3.15574829]
 [-0.12874997]
 [-0.85376518]]","[[ 450.09554904]
 [ 238.78510129]
 [1326.19586824]]"
354,4th,"(473, 325)","(616, 326)","(544, 325)","(531, 436)","(315, 854)","[[ 3.17926049]
 [-0.12821081]
 [-0.7845126 ]]","[[ 459.45667224]
 [ 239.73226124]
 [1325.67456559]]"
355,4th,"(475, 321)","(619, 323)","(547, 322)","(533, 434)","(289, 841)","[[ 3.17706023]
 [-0.11721098]
 [-0.82302319]]","[[ 460.71320451]
 [ 233.02078106]
 [1323.56597644]]"
356,4th,"(495, 313)","(637, 316)","(566, 314)","(549, 427)","(490, 853)","[[-2.95013569]
 [ 0.08717128]
 [ 0.60173059]]","[[ 503.74953336]
 [ 220.00401866]
 [1326.05069013]]"
357,3rd,"(529, 300)","(672, 304)","(600, 302)","(594, 409)","(1065, 842)","[[-3.01917695]
 [ 0.03049674]
 [ 0.30232636]]","[[ 615.04796891]
 [ 185.7688845 ]
 [1321.56297723]]"
358,3rd,"(526, 290)","(667, 294)","(596, 292)","(598, 398)","(1019, 747)","[[-3.02970029]
 [ 0.01212275]
 [ 0.32872343]]","[[ 637.46157325]
 [ 166.68863817]
 [1346.89568349]]"
359,4th,"(521, 282)","(658, 282)","(589, 282)","(580, 382)","(321, 560)","[[-2.90046606]
 [ 0.07547975]
 [ 0.94433829]]","[[ 593.48939376]
 [ 143.34943075]
 [1419.53256431]]"
360,4th,"(540, 280)","(675, 280)","(607, 280)","(588, 375)","(391, 526)","[[-2.94617805]
 [ 0.05782205]
 [ 0.88106   ]]","[[ 623.44934835]
 [ 131.88378057]
 [1435.86319279]]"
361,3rd,"(577, 265)","(712, 273)","(644, 269)","(640, 357)","(1155, 513)","[[-3.07791565]
 [-0.0453852 ]
 [ 0.26993484]]","[[ 773.44465349]
 [  94.04640398]
 [1427.14142554]]"
362,3rd,"(597, 263)","(730, 274)","(663, 268)","(665, 356)","(1421, 494)","[[-3.10195798]
 [-0.07668547]
 [ 0.12635044]]","[[ 831.60917469]
 [  89.1770845 ]
 [1418.26135832]]"
363,3rd,"(605, 263)","(737, 277)","(671, 270)","(678, 357)","(1493, 497)","[[-3.10180893]
 [-0.09538305]
 [ 0.08962738]]","[[ 864.60479003]
 [  90.6937973 ]
 [1424.1036498 ]]"
364,3rd,"(615, 265)","(747, 279)","(681, 272)","(688, 359)","(1575, 514)","[[-3.09694897]
 [-0.1013396 ]
 [ 0.05829667]]","[[ 882.60353246]
 [  93.89826367]
 [1415.72667458]]"
365,3rd,"(620, 261)","(753, 276)","(686, 268)","(697, 359)","(1648, 521)","[[-3.09296022]
 [-0.10990799]
 [ 0.04061915]]","[[ 896.88302446]
 [  90.29266599]
 [1405.10091298]]"
366,3rd,"(624, 261)","(757, 278)","(690, 269)","(699, 360)","(1654, 541)","[[-3.08250961]
 [-0.11872739]
 [ 0.05602163]]","[[ 897.49108858]
 [  91.64288921]
 [1397.93595817]]"
367,3rd,"(630, 257)","(764, 274)","(697, 265)","(705, 357)","(1705, 528)","[[-3.08588968]
 [-0.12229801]
 [ 0.03487432]]","[[ 911.65015893]
 [  85.18034356]
 [1396.30670004]]"
368,3rd,"(639, 253)","(771, 270)","(705, 261)","(710, 355)","(1769, 534)","[[-3.0824242 ]
 [-0.12581737]
 [ 0.02850276]]","[[ 914.23537055]
 [  80.36994939]
 [1381.41537106]]"
369,3rd,"(655, 244)","(788, 263)","(721, 253)","(726, 347)","(1883, 518)","[[-3.07934962]
 [-0.14044254]
 [ 0.02840273]]","[[ 940.47119038]
 [  62.84255439]
 [1363.80789951]]"
370,3rd,"(638, 229)","(776, 243)","(707, 236)","(713, 330)","(1651, 471)","[[-3.06169241]
 [-0.13510297]
 [ 0.11002648]]","[[ 931.59358857]
 [  30.47127537]
 [1394.64363075]]"
371,3rd,"(701, 196)","(807, 226)","(754, 211)","(778, 294)","(3005, 1647)","[[ 0.71003139]
 [-1.55260796]
 [ 0.26674365]]","[[-169.7737857 ]
 [  78.51314053]
 [ -99.38965056]]"
372,3rd,"(641, 239)","(769, 251)","(705, 245)","(718, 320)","(1769, 342)","[[-3.13902208]
 [-0.12527167]
 [-0.04541898]]","[[ 962.76942346]
 [  19.545172  ]
 [1425.03766716]]"
373,3rd,"(654, 236)","(786, 251)","(720, 243)","(728, 327)","(1864, 416)","[[-3.10034674]
 [-0.13196566]
 [-0.01332671]]","[[ 964.6404996 ]
 [  26.19349499]
 [1390.4983267 ]]"
374,3rd,"(654, 235)","(787, 251)","(720, 243)","(728, 329)","(1870, 430)","[[-3.09573392e+00]
 [-1.35514156e-01]
 [-1.18804029e-04]]","[[ 960.31872157]
 [  29.52946613]
 [1383.71414689]]"
375,3rd,"(647, 242)","(782, 257)","(714, 249)","(720, 337)","(1766, 478)","[[-3.07944035]
 [-0.11708573]
 [ 0.04142227]]","[[ 946.80798519]
 [  46.15933642]
 [1392.36858007]]"
376,3rd,"(641, 243)","(777, 257)","(709, 250)","(710, 338)","(1644, 483)","[[-3.07256624]
 [-0.1048678 ]
 [ 0.1015335 ]]","[[ 929.13831406]
 [  47.5863306 ]
 [1399.71827225]]"
377,3rd,"(613, 247)","(749, 257)","(681, 252)","(684, 340)","(1434, 480)","[[-3.07372761]
 [-0.07920864]
 [ 0.18232588]]","[[ 878.28051852]
 [  55.39567173]
 [1413.6424216 ]]"
378,3rd,"(593, 250)","(729, 257)","(661, 253)","(659, 341)","(1194, 487)","[[-3.05726215]
 [-0.06881885]
 [ 0.29635353]]","[[ 825.51733905]
 [  60.97755195]
 [1426.9263533 ]]"
379,3rd,"(586, 251)","(723, 258)","(654, 254)","(647, 343)","(908, 465)","[[-3.03551735]
 [-0.06723086]
 [ 0.49703066]]","[[ 792.80863346]
 [  64.19836757]
 [1441.42365622]]"
380,3rd,"(585, 253)","(721, 260)","(653, 256)","(645, 344)","(911, 479)","[[-3.03105334]
 [-0.06000789]
 [ 0.48472184]]","[[ 792.74689394]
 [  69.27223486]
 [1448.20718559]]"
381,3rd,"(589, 255)","(725, 263)","(657, 259)","(647, 347)","(1152, 492)","[[-3.06542938]
 [-0.06912255]
 [ 0.30527591]]","[[ 793.32950389]
 [  72.10913878]
 [1421.3795124 ]]"
382,3rd,"(601, 251)","(737, 262)","(669, 256)","(661, 345)","(1272, 509)","[[-3.05566447]
 [-0.08314089]
 [ 0.2447143 ]]","[[ 822.64942314]
 [  65.50242137]
 [1415.43370915]]"
383,3rd,"(602, 254)","(737, 267)","(669, 260)","(663, 348)","(1278, 509)","[[-3.06130845]
 [-0.08847843]
 [ 0.23190901]]","[[ 831.46709033]
 [  72.96310391]
 [1425.48717194]]"
384,3rd,"(608, 254)","(743, 268)","(675, 261)","(670, 348)","(1333, 494)","[[-3.07306867]
 [-0.10321671]
 [ 0.20366758]]","[[ 850.19304728]
 [  72.38745485]
 [1428.17999257]]"
385,3rd,"(614, 252)","(749, 267)","(681, 259)","(678, 347)","(1441, 509)","[[-3.06673515]
 [-0.11894479]
 [ 0.14574108]]","[[ 863.91126848]
 [  68.40682331]
 [1417.67073936]]"
386,3rd,"(614, 253)","(748, 268)","(681, 260)","(679, 347)","(1374, 501)","[[-3.06551737]
 [-0.10913283]
 [ 0.18476765]]","[[ 870.13435533]
 [  68.78348822]
 [1430.64054983]]"
387,3rd,"(615, 252)","(748, 267)","(681, 259)","(681, 344)","(1452, 469)","[[-3.08830257]
 [-0.11663902]
 [ 0.13027125]]","[[ 876.40299802]
 [  63.84889503]
 [1428.72604066]]"
388,3rd,"(616, 251)","(749, 267)","(682, 259)","(682, 344)","(1443, 467)","[[-3.087392  ]
 [-0.12490144]
 [ 0.1290818 ]]","[[ 882.00770505]
 [  63.62533112]
 [1435.65294809]]"
389,3rd,"(623, 249)","(756, 265)","(689, 257)","(691, 343)","(1713, 484)","[[-3.09385424]
 [-0.14905752]
 [ 0.02562785]]","[[ 875.10502277]
 [  61.8167136 ]
 [1380.93033497]]"
390,3rd,"(619, 250)","(752, 266)","(685, 258)","(687, 345)","(1779, 498)","[[-3.09413192]
 [-0.14293708]
 [-0.02911021]]","[[ 868.85800644]
 [  67.46349396]
 [1376.11116336]]"
391,3rd,"(616, 251)","(750, 266)","(683, 258)","(685, 348)","(1684, 492)","[[-3.09752318]
 [-0.12905272]
 [ 0.01865017]]","[[ 870.84557021]
 [  71.93649919]
 [1389.53241476]]"
392,3rd,"(591, 258)","(727, 271)","(659, 264)","(663, 354)","(1475, 514)","[[-3.08806643]
 [-0.10550169]
 [ 0.08630505]]","[[ 825.42779241]
 [  84.55655923]
 [1409.86114804]]"
393,3rd,"(583, 260)","(716, 274)","(649, 267)","(654, 354)","(1483, 496)","[[-3.10311762]
 [-0.10731656]
 [ 0.05094714]]","[[ 798.17249193]
 [  85.04037496]
 [1406.79250648]]"
394,3rd,"(587, 258)","(719, 277)","(653, 267)","(660, 354)","(1562, 481)","[[-3.11124444]
 [-0.14333114]
 [ 0.00322053]]","[[ 810.18234113]
 [  82.23388818]
 [1403.03906045]]"
395,3rd,"(596, 254)","(725, 280)","(660, 267)","(670, 354)","(1933, 491)","[[-3.12038854]
 [-0.24971196]
 [-0.14728411]]","[[ 800.99298377]
 [  83.56522802]
 [1340.29838236]]"
396,3rd,"(576, 249)","(709, 278)","(642, 263)","(650, 359)","(2289, 604)","[[-3.09276554]
 [-0.25369952]
 [-0.22765858]]","[[ 715.13485051]
 [  84.79959731]
 [1260.13430575]]"
397,3rd,"(536, 283)","(668, 313)","(602, 298)","(606, 404)","(2154, 882)","[[-3.06066773]
 [-0.28679128]
 [-0.25787611]]","[[ 616.51885487]
 [ 168.8335344 ]
 [1248.02679748]]"
398,3rd,"(467, 339)","(595, 367)","(531, 353)","(532, 461)","(1737, 1053)","[[-3.07142036]
 [-0.30110466]
 [-0.31947397]]","[[ 472.60596415]
 [ 291.04024217]
 [1273.01649722]]"
399,4th,"(1036, 179)","(1187, 122)","(1111, 150)","(1109, 256)","(619, 334)","[[-2.11044156]
 [ 0.43623707]
 [ 2.32911473]]","[[1724.56990802]
 [-128.32846179]
 [1435.65282983]]"
400,4th,"(995, 166)","(1153, 128)","(1074, 147)","(1065, 245)","(624, 335)","[[-2.1799822 ]
 [ 0.29622496]
 [ 2.10182641]]","[[1697.17811584]
 [-152.78065243]
 [1484.67712511]]"
401,4th,"(945, 162)","(1105, 122)","(1025, 142)","(1018, 237)","(563, 325)","[[-2.22770523]
 [ 0.28672603]
 [ 2.09216304]]","[[1526.22797564]
 [-150.91161115]
 [1428.81398523]]"
402,4th,"(924, 151)","(1093, 113)","(1008, 132)","(1001, 228)","(577, 273)","[[-2.38830515]
 [ 0.20373471]
 [ 1.98228157]]","[[1504.84851283]
 [-184.39203426]
 [1432.22474192]]"
403,4th,"(1047, 151)","(1213, 109)","(1130, 130)","(1131, 249)","(592, 341)","[[-1.96581442]
 [ 0.28870697]
 [ 2.32183057]]","[[1641.22064865]
 [-129.34194776]
 [1346.28456254]]"
404,3rd,"(137, 437)","(299, 467)","(218, 452)","(201, 568)","(255, 2375)","[[3.13029222]
 [0.30946099]
 [0.30885889]]","[[-205.55372051]
 [ 465.64670838]
 [1133.31028267]]"
405,3rd,"(266, 405)","(418, 437)","(342, 421)","(331, 535)","(736, 1946)","[[3.17421539]
 [0.30670243]
 [0.14635379]]","[[  36.78245507]
 [ 414.34184854]
 [1175.66442   ]]"
406,3rd,"(397, 366)","(537, 394)","(467, 380)","(459, 490)","(1244, 1446)","[[3.20983512]
 [0.35028827]
 [0.11246157]]","[[ 302.07740486]
 [ 343.36333816]
 [1235.90984759]]"
407,3rd,"(508, 299)","(650, 334)","(579, 316)","(570, 424)","(1563, 1102)","[[-2.99356939]
 [-0.28062657]
 [-0.02281615]]","[[ 546.74875206]
 [ 211.38448641]
 [1265.13021045]]"
408,3rd,"(538, 265)","(674, 293)","(606, 279)","(594, 385)","(1521, 893)","[[-2.98414735]
 [-0.24637451]
 [ 0.01971787]]","[[ 607.78749352]
 [ 134.6424321 ]
 [1290.24066365]]"
409,3rd,"(502, 246)","(642, 267)","(572, 256)","(571, 354)","(1272, 721)","[[-2.98263988]
 [-0.14837275]
 [ 0.05793278]]","[[ 577.17720875]
 [  74.3713117 ]
 [1333.02203426]]"
410,3rd,"(478, 248)","(618, 263)","(548, 255)","(547, 354)","(1039, 713)","[[-2.96844937]
 [-0.07658273]
 [ 0.13547033]]","[[ 528.55034508]
 [  73.63555336]
 [1354.49417183]]"
411,3rd,"(511, 250)","(652, 262)","(581, 256)","(579, 353)","(1144, 674)","[[-2.98929601]
 [-0.05741862]
 [ 0.15494167]]","[[ 600.5761655 ]
 [  70.32525534]
 [1355.56311931]]"
412,3rd,"(565, 264)","(701, 278)","(633, 271)","(639, 369)","(1470, 715)","[[-2.99581835]
 [-0.06938651]
 [ 0.04129712]]","[[ 741.42179258]
 [ 103.97852299]
 [1372.82166469]]"
413,3rd,"(579, 263)","(712, 279)","(645, 271)","(651, 367)","(1471, 664)","[[-3.00738133]
 [-0.10074887]
 [ 0.03293164]]","[[ 783.30881097]
 [  98.94432491]
 [1399.18811609]]"
414,3rd,"(587, 282)","(717, 299)","(652, 290)","(658, 385)","(1457, 699)","[[-3.01216563]
 [-0.10894934]
 [ 0.01798925]]","[[ 816.71015973]
 [ 144.16728624]
 [1428.59441505]]"
415,3rd,"(603, 305)","(732, 320)","(667, 312)","(674, 404)","(1484, 725)","[[-3.035717  ]
 [-0.11831464]
 [ 0.03092233]]","[[ 859.30646027]
 [ 192.07008471]
 [1439.5719806 ]]"
