,quadrant,left_pupil,right_pupil,gaze_center,nose_end_points,gaze_direction_points,rotation_vector,translation_Vector
0,3rd,"(559, 258)","(703, 265)","(631, 261)","(629, 362)","(1678, 660)","[[-3.09420656]
 [-0.06777903]
 [ 0.22603853]]","[[ 642.84676731]
 [  91.55563657]
 [1215.93724399]]"
1,3rd,"(555, 254)","(710, 264)","(632, 259)","(636, 358)","(1450, 586)","[[-3.09340527]
 [-0.06499314]
 [ 0.31908024]]","[[ 654.31195168]
 [  81.66443874]
 [1225.37695148]]"
2,3rd,"(561, 254)","(706, 265)","(633, 259)","(633, 357)","(1336, 582)","[[-3.08274745]
 [-0.06362831]
 [ 0.34583753]]","[[ 656.66459869]
 [  80.75536096]
 [1239.6874605 ]]"
3,3rd,"(550, 253)","(696, 265)","(623, 259)","(628, 359)","(1487, 680)","[[-3.06912428]
 [-0.07079506]
 [ 0.30425297]]","[[ 630.55593824]
 [  83.89008842]
 [1209.33198996]]"
4,3rd,"(553, 253)","(695, 265)","(624, 259)","(627, 357)","(1337, 570)","[[-3.09262107]
 [-0.06271466]
 [ 0.34771138]]","[[ 641.52241222]
 [  81.06905662]
 [1230.0147988 ]]"
5,3rd,"(551, 254)","(695, 267)","(623, 260)","(628, 359)","(1462, 651)","[[-3.0756226 ]
 [-0.07473447]
 [ 0.30545512]]","[[ 635.62996869]
 [  84.18965568]
 [1217.34559115]]"
6,3rd,"(553, 250)","(694, 262)","(623, 256)","(627, 357)","(1605, 632)","[[-3.0889567 ]
 [-0.08744757]
 [ 0.26473157]]","[[ 634.34888311]
 [  79.40811231]
 [1208.61578051]]"
7,3rd,"(561, 255)","(706, 266)","(633, 260)","(626, 359)","(1261, 589)","[[-3.07834598]
 [-0.07844568]
 [ 0.3590361 ]]","[[ 647.39271747]
 [  86.20785732]
 [1246.60299899]]"
8,3rd,"(560, 257)","(707, 265)","(633, 261)","(628, 360)","(1386, 611)","[[-3.08741579]
 [-0.07527434]
 [ 0.33551627]]","[[ 637.31284484]
 [  87.91163233]
 [1221.62304451]]"
9,3rd,"(558, 260)","(707, 271)","(632, 265)","(629, 362)","(1377, 609)","[[-3.09047891]
 [-0.06243017]
 [ 0.33009232]]","[[ 643.9427433 ]
 [  92.21144158]
 [1230.46174803]]"
10,3rd,"(555, 254)","(700, 265)","(627, 259)","(628, 359)","(1421, 608)","[[-3.08870434]
 [-0.06883661]
 [ 0.32548046]]","[[ 636.66688047]
 [  83.87169407]
 [1218.39229327]]"
11,3rd,"(533, 255)","(688, 265)","(610, 260)","(616, 357)","(1236, 641)","[[-3.0649312 ]
 [-0.04378595]
 [ 0.3726724 ]]","[[ 608.62942274]
 [  81.32674575]
 [1218.78066747]]"
12,3rd,"(533, 258)","(684, 270)","(608, 264)","(614, 362)","(1191, 589)","[[-3.08470522]
 [-0.07001882]
 [ 0.37845182]]","[[ 616.44884813]
 [  90.87831849]
 [1236.0006452 ]]"
13,3rd,"(536, 261)","(687, 269)","(611, 265)","(614, 363)","(1049, 594)","[[-3.07165011]
 [-0.05512054]
 [ 0.44428566]]","[[ 615.69202447]
 [  94.88086197]
 [1239.85038573]]"
14,3rd,"(545, 258)","(687, 267)","(616, 262)","(615, 362)","(1196, 614)","[[-3.07838718]
 [-0.06454986]
 [ 0.39125128]]","[[ 610.45083996]
 [  90.68200996]
 [1221.75432936]]"
15,3rd,"(538, 262)","(687, 272)","(612, 267)","(617, 365)","(1215, 609)","[[-3.08354333]
 [-0.07553625]
 [ 0.37318047]]","[[ 621.2241621 ]
 [  97.31332188]
 [1235.06165272]]"
16,3rd,"(553, 256)","(701, 264)","(627, 260)","(620, 358)","(1170, 611)","[[-3.06772553]
 [-0.05642021]
 [ 0.40210859]]","[[ 622.37168925]
 [  84.90268251]
 [1230.35281342]]"
17,3rd,"(551, 260)","(695, 270)","(623, 265)","(617, 365)","(1213, 636)","[[-3.07061067]
 [-0.08226383]
 [ 0.37446905]]","[[ 622.0525018 ]
 [  96.5630388 ]
 [1233.68539407]]"
18,3rd,"(542, 263)","(697, 272)","(619, 267)","(618, 368)","(1155, 631)","[[-3.07618806]
 [-0.05148797]
 [ 0.40144165]]","[[ 621.30641871]
 [ 103.64306684]
 [1235.71177086]]"
19,3rd,"(542, 260)","(697, 269)","(619, 264)","(621, 364)","(1214, 640)","[[-3.06807484]
 [-0.06443029]
 [ 0.37366639]]","[[ 628.03106078]
 [  96.02080332]
 [1237.95713922]]"
20,3rd,"(542, 261)","(697, 272)","(619, 266)","(621, 366)","(1333, 623)","[[-3.09291141]
 [-0.05464371]
 [ 0.33879779]]","[[ 625.57279043]
 [  98.77256996]
 [1226.03559054]]"
21,3rd,"(543, 258)","(695, 266)","(619, 262)","(620, 358)","(1322, 572)","[[-3.09677858]
 [-0.06377282]
 [ 0.32565246]]","[[ 630.48564237]
 [  85.97448772]
 [1239.02415426]]"
22,2nd,"(548, 224)","(687, 231)","(617, 227)","(614, 307)","(1181, 256)","[[-3.139416  ]
 [-0.07857744]
 [ 0.33503593]]","[[ 642.92749235]
 [  -6.26327717]
 [1288.50358266]]"
23,3rd,"(499, 256)","(643, 255)","(571, 255)","(569, 345)","(604, 468)","[[-3.06283598]
 [ 0.00545979]
 [ 0.58340202]]","[[ 532.93285652]
 [  64.31143072]
 [1283.58673452]]"
24,3rd,"(508, 265)","(644, 269)","(576, 267)","(573, 358)","(825, 524)","[[-3.09144108]
 [-0.01140728]
 [ 0.4539456 ]]","[[ 540.68802814]
 [  88.64232767]
 [1266.03830315]]"
25,3rd,"(506, 267)","(647, 273)","(576, 270)","(575, 359)","(657, 487)","[[-3.07872616]
 [-0.05113919]
 [ 0.55895884]]","[[ 549.55423912]
 [  94.22345855]
 [1294.55232006]]"
26,3rd,"(504, 261)","(653, 265)","(578, 263)","(579, 350)","(705, 468)","[[-3.08291534]
 [-0.04098855]
 [ 0.54079432]]","[[ 551.7179065 ]
 [  77.39291408]
 [1276.59466345]]"
27,3rd,"(519, 261)","(657, 268)","(588, 264)","(581, 353)","(775, 500)","[[-3.07721783]
 [-0.06963965]
 [ 0.49882919]]","[[ 555.03325366]
 [  81.18910884]
 [1271.08672611]]"
28,3rd,"(514, 263)","(660, 268)","(587, 265)","(586, 354)","(799, 480)","[[-3.09130022]
 [-0.05254576]
 [ 0.49614613]]","[[ 569.91897726]
 [  83.86881669]
 [1279.22940925]]"
29,3rd,"(524, 258)","(661, 266)","(592, 262)","(590, 353)","(890, 496)","[[-3.09048042]
 [-0.0617655 ]
 [ 0.45246794]]","[[ 578.44442007]
 [  80.937331  ]
 [1272.93673903]]"
30,3rd,"(513, 258)","(665, 267)","(589, 262)","(586, 352)","(888, 482)","[[-3.09687117]
 [-0.05443007]
 [ 0.44784294]]","[[ 570.72779709]
 [  78.01575857]
 [1270.79750377]]"
31,3rd,"(514, 259)","(664, 266)","(589, 262)","(584, 353)","(769, 511)","[[-3.07039453]
 [-0.0486193 ]
 [ 0.51094145]]","[[ 561.6397713 ]
 [  80.4952579 ]
 [1270.21961475]]"
32,3rd,"(513, 263)","(665, 271)","(589, 267)","(585, 358)","(958, 482)","[[-3.11636838]
 [-0.06573948]
 [ 0.40242639]]","[[ 570.85512182]
 [  90.16817722]
 [1273.81228727]]"
33,3rd,"(514, 262)","(665, 271)","(589, 266)","(585, 357)","(941, 484)","[[-3.11124759]
 [-0.05601072]
 [ 0.41080735]]","[[ 574.94443602]
 [  88.38507845]
 [1279.33563766]]"
34,3rd,"(514, 263)","(665, 270)","(589, 266)","(586, 357)","(938, 522)","[[-3.09421614]
 [-0.05651916]
 [ 0.41571212]]","[[ 567.51870067]
 [  87.96798235]
 [1267.34850637]]"
35,3rd,"(514, 263)","(666, 270)","(590, 266)","(586, 358)","(989, 550)","[[-3.0909251 ]
 [-0.05468567]
 [ 0.39385914]]","[[ 563.12962975]
 [  89.06958005]
 [1255.95585821]]"
36,3rd,"(515, 262)","(667, 271)","(591, 266)","(589, 358)","(994, 503)","[[-3.10804046]
 [-0.05671932]
 [ 0.39369837]]","[[ 580.00713752]
 [  88.99327388]
 [1271.32730139]]"
37,3rd,"(517, 262)","(670, 271)","(593, 266)","(592, 360)","(1044, 570)","[[-3.08754261]
 [-0.05104673]
 [ 0.38105319]]","[[ 575.7728923 ]
 [  91.33330062]
 [1253.38100811]]"
38,3rd,"(519, 262)","(671, 271)","(595, 266)","(594, 360)","(1066, 561)","[[-3.09037257]
 [-0.06389513]
 [ 0.374041  ]]","[[ 582.37413288]
 [  90.538421  ]
 [1255.54271119]]"
39,3rd,"(520, 262)","(672, 271)","(596, 266)","(592, 359)","(993, 528)","[[-3.09821469]
 [-0.0549613 ]
 [ 0.40662548]]","[[ 579.62282941]
 [  90.30845203]
 [1260.76252074]]"
40,3rd,"(518, 262)","(670, 271)","(594, 266)","(591, 359)","(1028, 504)","[[-3.11419787]
 [-0.04615743]
 [ 0.39221247]]","[[ 577.29034506]
 [  89.36751882]
 [1256.21110848]]"
41,3rd,"(492, 261)","(643, 260)","(567, 260)","(567, 353)","(788, 538)","[[-3.07613702]
 [ 0.04136044]
 [ 0.45441084]]","[[ 527.40915829]
 [  78.29479116]
 [1270.40621277]]"
42,3rd,"(479, 252)","(638, 256)","(558, 254)","(560, 351)","(849, 561)","[[-3.0691232 ]
 [ 0.0087594 ]
 [ 0.41281549]]","[[ 506.40144351]
 [  67.23525905]
 [1245.51098567]]"
43,3rd,"(497, 258)","(648, 257)","(572, 257)","(576, 350)","(841, 507)","[[-3.08822146]
 [ 0.05186584]
 [ 0.44521761]]","[[ 549.47395818]
 [  73.19840602]
 [1275.36490088]]"
44,3rd,"(518, 256)","(676, 261)","(597, 258)","(608, 347)","(1468, 454)","[[-3.13823921]
 [ 0.00897919]
 [ 0.23198518]]","[[ 604.16876136]
 [  61.00962346]
 [1236.31418029]]"
45,2nd,"(588, 241)","(728, 261)","(658, 251)","(671, 340)","(1841, 278)","[[-3.19843747]
 [-0.14834845]
 [ 0.08208293]]","[[ 770.17158519]
 [  47.5419229 ]
 [1291.92082561]]"
46,2nd,"(583, 241)","(725, 257)","(654, 249)","(670, 337)","(1750, 268)","[[-3.19910769]
 [-0.14437229]
 [ 0.0901889 ]]","[[ 782.00222826]
 [  42.34678865]
 [1313.07673826]]"
47,3rd,"(551, 234)","(699, 250)","(625, 242)","(626, 332)","(1211, 368)","[[-3.12359825]
 [-0.12819296]
 [ 0.33952976]]","[[ 669.08411662]
 [  40.06303389]
 [1292.85104522]]"
48,4th,"(511, 244)","(657, 255)","(584, 249)","(564, 333)","(486, 376)","[[-3.05088058]
 [-0.12531487]
 [ 0.6711979 ]]","[[ 533.03862337]
 [  43.9670583 ]
 [1314.67814531]]"
49,4th,"(510, 241)","(655, 255)","(582, 248)","(563, 335)","(326, 415)","[[-2.95921973]
 [-0.14028632]
 [ 0.83696577]]","[[ 536.38555385]
 [  46.28339703]
 [1348.09992029]]"
50,4th,"(508, 239)","(652, 256)","(580, 247)","(562, 336)","(367, 419)","[[-2.97610306]
 [-0.16032853]
 [ 0.78208794]]","[[ 534.36456732]
 [  47.95400224]
 [1336.6122465 ]]"
51,4th,"(503, 240)","(644, 254)","(573, 247)","(561, 337)","(284, 410)","[[-2.95202626]
 [-0.14500635]
 [ 0.8738753 ]]","[[ 523.1189036 ]
 [  47.83414081]
 [1334.84913238]]"
52,4th,"(504, 240)","(651, 255)","(577, 247)","(561, 336)","(255, 416)","[[-2.92431564]
 [-0.13508043]
 [ 0.92778178]]","[[ 528.88373235]
 [  48.09049151]
 [1350.23499934]]"
53,4th,"(522, 255)","(664, 262)","(593, 258)","(571, 343)","(530, 408)","[[-3.05916478]
 [-0.1184451 ]
 [ 0.65001405]]","[[ 540.4021648 ]
 [  63.19577863]
 [1298.36544085]]"
54,3rd,"(553, 257)","(698, 267)","(625, 262)","(621, 353)","(1129, 470)","[[-3.10762843]
 [-0.12431082]
 [ 0.36435038]]","[[ 663.2396997 ]
 [  82.48497507]
 [1303.25898027]]"
55,3rd,"(555, 253)","(703, 267)","(629, 260)","(625, 351)","(1164, 469)","[[-3.10532303]
 [-0.12330374]
 [ 0.35771708]]","[[ 667.61168655]
 [  77.07900964]
 [1296.70414356]]"
56,3rd,"(556, 252)","(704, 268)","(630, 260)","(626, 348)","(1214, 449)","[[-3.11384267]
 [-0.12505906]
 [ 0.33619208]]","[[ 669.17308039]
 [  70.52310283]
 [1292.73782571]]"
57,3rd,"(560, 250)","(706, 264)","(633, 257)","(631, 346)","(1282, 427)","[[-3.12508924]
 [-0.13902408]
 [ 0.3026712 ]]","[[ 684.22427473]
 [  68.19684827]
 [1298.98834156]]"
58,3rd,"(565, 245)","(711, 264)","(638, 254)","(640, 343)","(1472, 390)","[[-3.14558558]
 [-0.1350036 ]
 [ 0.24788976]]","[[ 692.63210088]
 [  59.52631893]
 [1276.77436712]]"
59,3rd,"(570, 244)","(716, 264)","(643, 254)","(645, 339)","(1472, 343)","[[-3.16055865]
 [-0.14529909]
 [ 0.23162353]]","[[ 711.88156937]
 [  52.33385821]
 [1294.79013238]]"
60,2nd,"(642, 224)","(767, 267)","(704, 245)","(725, 325)","(2127, 235)","[[-3.20074183]
 [-0.38973241]
 [-0.23542139]]","[[ 954.25260439]
 [  25.76528617]
 [1367.08496423]]"
61,2nd,"(642, 224)","(776, 266)","(709, 245)","(723, 327)","(1948, 149)","[[-3.24573022]
 [-0.31581731]
 [-0.06225925]]","[[ 942.72801304]
 [  16.7868777 ]
 [1371.07404704]]"
62,2nd,"(645, 226)","(776, 270)","(710, 248)","(728, 329)","(2042, 138)","[[-3.25266426]
 [-0.3307889 ]
 [-0.09069526]]","[[ 944.18346481]
 [  20.58719052]
 [1355.86040847]]"
63,2nd,"(642, 226)","(776, 271)","(709, 248)","(727, 330)","(2190, 162)","[[-3.23344436]
 [-0.31979553]
 [-0.12964937]]","[[ 931.76133978]
 [  19.89305645]
 [1330.68378797]]"
